customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
88866835.0,Osha Dora,ebatta@example.net,913251161123.0,"H.No. 022, Bava Street, Srikakulam-979419",South Dumdum,65460.0,2023-11-01,Premium,6.0,506.63
50527764.0,Sai Garg,krishna27@example.com,914308258615.0,"03
Chatterjee
Bhiwandi 307084",Amroha,957367.0,2023-12-28,Premium,16.0,1830.26
19400174.0,Urvi Grover,bawamaanav@example.org,917769359511.0,"H.No. 70
Sem Ganj
Rajkot-074481",Saharanpur,467162.0,2024-05-22,New,2.0,907.16
80517784.0,Udyati Dara,aradhana66@example.org,918168382338.0,"62/772
Oza Chowk, Proddatur-971544",Raiganj,418404.0,2024-07-05,Regular,7.0,513.2
60446619.0,Yashvi Kar,hsaha@example.com,911720595499.0,"18/11
Balakrishnan Marg
Vellore-979843",Guntakal,797149.0,2024-06-15,Regular,20.0,1259.49
85074810.0,Aarna Naik,jai89@example.net,913459878125.0,"47/217, Andra Road, Malegaon 699427",Bhagalpur,439383.0,2024-09-14,Regular,11.0,766.81
73654821.0,Vedant Rattan,soodurishilla@example.org,913339938034.0,"45/821, Joshi Zila, Bhilai 902150",Vijayawada,570349.0,2023-10-16,New,18.0,1892.18
47387512.0,Shivansh Gaba,harshilsawhney@example.net,912253875315.0,"36, Bose Street, Pali 357092",Chittoor,858549.0,2023-07-08,Regular,18.0,805.43
35988028.0,Tejas Char,ekaraj79@example.org,911918583375.0,"860
Palla Road
Imphal-322818",Naihati,996267.0,2024-08-31,Premium,6.0,898.52
92583164.0,Amruta Lad,omaja42@example.org,913641624982.0,"H.No. 81, Bhakta Marg
Hubli–Dharwad-245228",Burhanpur,526523.0,2023-09-29,Premium,20.0,1027.67
8155924.0,Suhani Kanda,srinivasanchanakya@example.net,918668962091.0,"794
Grover Chowk, Guntur-757863",Patiala,92581.0,2024-03-30,Regular,10.0,1749.17
72702075.0,Veda Thaman,azaanprabhakar@example.org,916584396393.0,"295, Warrior Path, Durg-256359",Jalna,362822.0,2024-07-01,Regular,5.0,1863.18
79155946.0,Nachiket Saini,samuelkari@example.com,919861518805.0,"H.No. 244, Ramaswamy Nagar, Bardhaman 868416",Thiruvananthapuram,506102.0,2023-09-05,New,17.0,1799.48
31708103.0,Kabir Mani,gaurang03@example.org,917121002615.0,"85/279, Krishnan Chowk, Bhiwandi 709482",Gudivada,479673.0,2023-09-25,New,1.0,769.19
77345018.0,Bishakha Lanka,aarnavmenon@example.com,918331784518.0,"06/040, Sarna Nagar, Karawal Nagar-311295",Udupi,407746.0,2024-07-26,Regular,1.0,828.2
25722990.0,Nidra Radhakrishnan,yauvani33@example.net,911412403640.0,"236
Zacharia Path, Agartala-384748",Pallavaram,344843.0,2024-03-13,Regular,16.0,1409.6
60062501.0,Anirudh Mistry,abhiramsrivastava@example.com,915499082414.0,"H.No. 45
Minhas Nagar, Amritsar 574954",Bhilwara,250202.0,2024-01-04,New,2.0,1888.02
33472376.0,Krisha Misra,khannayoshita@example.org,911613537998.0,"87/134, Sankaran Road, Darbhanga 261333",Bardhaman,123186.0,2024-01-16,Premium,11.0,1704.14
34073080.0,Pushti Gour,rdoshi@example.org,918446066369.0,"31
Kant
Sikar 368740",Thrissur,227379.0,2023-05-04,Regular,10.0,1285.18
86897973.0,Arin Pandya,wchoudhary@example.com,913308795787.0,"H.No. 950
Mann Circle
Amritsar-268863",Arrah,603962.0,2024-03-30,Inactive,14.0,802.09
85198177.0,Charita Comar,divyashanker@example.org,917579170820.0,"60/85, Pant Road
Kollam-512597",Jammu,741033.0,2023-04-01,Premium,6.0,1666.01
8395343.0,Ekani Pingle,joshiwarhi@example.com,911269447591.0,"57/055
Tripathi Ganj
Fatehpur 117481",Bathinda,809596.0,2024-03-10,New,11.0,315.99
51557673.0,Faras Varughese,hemangchhabra@example.net,916220367302.0,"H.No. 45, Hayer Circle
Varanasi 847363",Mira-Bhayandar,270793.0,2023-08-01,New,4.0,510.76
75892474.0,Baghyawati Ray,sameshissac@example.net,915850794587.0,"45, Lalla Ganj
Jammu 661842",Guntur,353826.0,2023-08-27,New,17.0,564.89
67092149.0,Daksh Atwal,indiratrivedi@example.com,919692423734.0,"374, Sehgal Zila
Mysore 291634",Davanagere,619381.0,2023-12-16,Premium,1.0,376.48
35554129.0,Darika Natarajan,wahabmisra@example.com,915987778693.0,"84, Golla
Ghaziabad 458388",Alappuzha,464641.0,2024-08-11,Premium,15.0,1226.88
18889370.0,Mason Atwal,ckashyap@example.org,916363015013.0,"H.No. 41
Bawa Ganj, Surendranagar Dudhrej-587195",Sri Ganganagar,255117.0,2023-06-14,Regular,18.0,598.79
16764246.0,Aarini Dewan,alkaseshadri@example.net,914240815214.0,"80/13, Atwal Ganj, Hubli–Dharwad 554031",Pali,638631.0,2024-09-28,Premium,1.0,1938.34
43459807.0,Charan Brahmbhatt,aahanatailor@example.net,911379152726.0,"555, Batra Chowk, Bhimavaram 413732",Khammam,886183.0,2023-04-08,Premium,6.0,1643.67
10857389.0,Nihal Mital,ipal@example.org,913361128329.0,"90/44
Kamdar Chowk
Kolkata-447646",Hindupur,893621.0,2024-07-29,Inactive,9.0,553.29
59329145.0,William Guha,lshenoy@example.org,912059322066.0,"28/86, Bala Ganj
Raipur-127796",Gulbarga,776510.0,2024-08-30,Regular,19.0,999.5
31456752.0,Henry Borah,ramachandrankavya@example.com,916419690294.0,"H.No. 046, Cherian Road, Jamnagar 499840",Thanjavur,988334.0,2024-06-21,Premium,16.0,1337.43
96583772.0,Ekta Sane,jtank@example.com,912168390459.0,"H.No. 59, Bava Ganj, Anantapur 847660",Bhatpara,675854.0,2023-11-19,New,8.0,690.19
18394558.0,Dipta Sarraf,yashodalata@example.org,915052350631.0,"36, Subramanian Circle, Hyderabad 897585",Bareilly,155249.0,2023-12-30,Regular,2.0,1186.59
2584499.0,Shivansh Tata,diya19@example.com,914402458047.0,"55/121, Grewal Circle, Mehsana-928447",Ludhiana,880262.0,2024-09-13,Regular,2.0,1686.86
27709218.0,Ryan Dhingra,rthaman@example.org,917199410362.0,"H.No. 69, Kadakia Chowk
Bilaspur-453013",Dindigul,36144.0,2024-04-26,Regular,18.0,1872.09
99160348.0,Jeremiah Sarin,kdada@example.org,919569891158.0,"982
Nayar Ganj, Haridwar 970636",Siliguri,47733.0,2024-09-15,Inactive,19.0,1550.84
55693909.0,Darsh Pandey,mdugar@example.net,919650016694.0,"32, Lad Street
Tiruvottiyur 643887",Narasaraopet,15855.0,2024-06-27,Premium,1.0,1965.46
31582950.0,Bhavya Khalsa,advaithtata@example.com,914142910319.0,"098, Dhawan Chowk, Dhanbad-430781",Jhansi,945972.0,2023-12-20,New,13.0,586.75
19482392.0,Yachana Nath,dnanda@example.net,916045529982.0,"93, Dalal
Sangli-Miraj & Kupwad-541844",Muzaffarnagar,670607.0,2023-06-22,Regular,10.0,1478.75
4862761.0,Maya Chatterjee,quincyacharya@example.net,917319006066.0,"45, Sachar Ganj, Imphal 709402",Eluru,153679.0,2023-08-31,Premium,20.0,477.19
45804389.0,Liam Dayal,daksh09@example.net,919642993273.0,"30, Roy Circle
Naihati-365590",Maheshtala,759825.0,2023-07-02,Inactive,11.0,788.1
74179536.0,Hitesh Ray,amairasodhi@example.net,914445794358.0,"H.No. 90
Viswanathan Nagar, Deoghar-802762",Nizamabad,835800.0,2024-10-14,Inactive,18.0,517.73
91024604.0,Manbir Devan,ishwarnagi@example.net,916331040254.0,"86/721
Sekhon
Rajkot 131436",Sambalpur,463411.0,2023-08-27,Inactive,2.0,1577.27
31923338.0,Ishwar Goyal,ejaggi@example.com,917810888270.0,"H.No. 491, Ram Marg
Belgaum 471793",Yamunanagar,838368.0,2024-03-13,New,8.0,1166.83
33574338.0,Prisha Bahl,venkateshowen@example.org,914860121846.0,"58/15
Dash Path, Pali-217275",Thiruvananthapuram,139810.0,2023-08-12,Inactive,8.0,830.3
82322028.0,Reyansh Sinha,venkateshdamyanti@example.org,913360950116.0,"H.No. 674
Narula Street, Nagercoil 295923",South Dumdum,718072.0,2023-07-16,New,6.0,1700.56
51812283.0,Vasana Rajagopalan,ucchal05@example.org,919130860126.0,"11/03
Dada Chowk
Rajpur Sonarpur 110283",Katni,474877.0,2024-03-14,Regular,6.0,1685.52
68419593.0,Sneha Sodhi,parth81@example.org,917985486410.0,"H.No. 888
Nagarajan Nagar
Tezpur 275419",Patna,602979.0,2023-10-19,Inactive,5.0,1769.51
54205055.0,Yasti Shukla,moreekaja@example.com,918002791410.0,"87, Om Ganj
Mirzapur 784887",Junagadh,964252.0,2024-05-18,Regular,9.0,1637.67
84456355.0,Avi Ratti,kallamaya@example.com,914569997056.0,"11/390
Bava Path, Bhiwani-791996",Karawal Nagar,536746.0,2023-09-26,New,2.0,1361.12
93458307.0,Jalsa Choudhury,yasti36@example.com,918159326660.0,"H.No. 819
Lal Road
Guwahati 653919",Anand,531962.0,2023-10-25,Inactive,6.0,541.59
27304827.0,Arjun Bhardwaj,jason04@example.org,912458388214.0,"H.No. 452
Bobal Path, Medininagar-979279",Coimbatore,986968.0,2024-06-01,Premium,9.0,1736.28
67302239.0,Tanvi Bajaj,gpal@example.net,910053909621.0,"11/16
Sridhar Street
Meerut-931911",Kozhikode,525311.0,2023-10-29,Regular,7.0,1463.73
12305040.0,Guneet Jayaraman,hamsini08@example.org,917731006615.0,"H.No. 31
Dhillon Street, Panchkula 640027",Noida,910150.0,2023-07-20,Regular,14.0,1968.85
43377076.0,Imaran Krishnan,aryanchoudhary@example.net,916921859325.0,"46/011
Dhar Zila
Kishanganj 805857",Junagadh,642567.0,2023-09-22,New,6.0,720.69
52075070.0,Vedika Muni,kdate@example.com,914610802746.0,"62/746
Banik Nagar
Thiruvananthapuram 557615",Kadapa,761787.0,2023-08-31,Regular,8.0,638.6
4378755.0,Oscar Ratta,wguha@example.com,916824800377.0,"18/375, Ramachandran Circle
Karnal 455818",Pali,583209.0,2023-11-10,Premium,2.0,1144.9
67215939.0,Dominic Viswanathan,tatakala@example.com,918298265101.0,"31/897
Nigam Zila, Satna-184043",Erode,699508.0,2024-01-03,New,12.0,1427.91
13963450.0,Hemang Kakar,jjhaveri@example.org,911400761810.0,"H.No. 298, Sanghvi Chowk, Pali 342053",Malegaon,663144.0,2024-03-23,New,14.0,1364.82
59009727.0,Charles Kulkarni,ysahni@example.com,913393369439.0,"324, Chopra Marg, Bilaspur 405151",Adoni,424255.0,2024-03-16,New,7.0,580.22
47274329.0,Hemal Murthy,ramanathanrajeshri@example.net,917460904135.0,"20/507
Taneja Chowk, Pondicherry-483122",Ludhiana,831272.0,2024-02-12,New,7.0,1898.39
97492493.0,Alexander Ray,zkalla@example.com,911673837375.0,"52/62
Srinivasan Marg, Tirupati 141027",Singrauli,867234.0,2023-04-26,Inactive,8.0,1310.07
16256136.0,Panini Mangal,gautambhasin@example.org,914463536572.0,"88, Aurora Path
Khammam 476253",Aurangabad,36309.0,2023-09-09,Regular,14.0,415.01
42209203.0,Aryan Sundaram,jmahal@example.com,919237477537.0,"H.No. 22
Saraf Zila, Aligarh 160919",Bangalore,528483.0,2024-03-29,New,19.0,1051.3
30767655.0,Aarnav Issac,onimandal@example.com,918546207158.0,"H.No. 824
Goel, Miryalaguda-574451",Karnal,942916.0,2024-06-05,Regular,15.0,698.87
81605722.0,Bachittar Morar,vasana79@example.net,910620947151.0,"H.No. 838, Taneja Nagar
New Delhi 195998",Salem,610584.0,2023-11-18,Regular,15.0,856.01
16082651.0,Amara Sundaram,sehgalsiya@example.net,914087502008.0,"54, Manda Road
Dehradun 627738",Junagadh,506119.0,2023-11-04,Regular,14.0,895.74
52337289.0,Pooja Mital,jbhargava@example.com,917053948299.0,"73/053, Sanghvi Zila
Tirupati 939999",Morena,913898.0,2023-06-16,New,3.0,1999.83
24644542.0,Harish Mahajan,darajeet@example.com,914675681657.0,"H.No. 942, Chaudhry Path
Bhatpara-381499",Tirupati,77875.0,2024-03-17,New,4.0,1252.89
72564495.0,Urmi Badami,quincyanne@example.com,916112821853.0,"H.No. 19, Ahuja Ganj, Meerut-057290",Gandhidham,140024.0,2024-03-13,New,11.0,1015.81
95594611.0,Dayita Dass,vaidyasuhani@example.org,914764637802.0,"02/97, Kanda Path, Mangalore-954268",Thiruvananthapuram,280153.0,2023-04-09,Regular,1.0,797.28
23794330.0,Nisha Amble,xbhakta@example.net,914117730044.0,"H.No. 55, Choudhary Chowk
Ongole 045956",Machilipatnam,324950.0,2024-05-28,Regular,1.0,822.37
1771249.0,Samesh Devi,osant@example.org,912871168311.0,"95/77
Merchant Zila
Faridabad-209978",Bathinda,348054.0,2023-04-14,New,4.0,790.78
57360162.0,Aarini Rama,bkuruvilla@example.com,916662931943.0,"H.No. 10
Pai Chowk
Jorhat 052878",Bally,69036.0,2023-10-30,Regular,20.0,607.46
70230254.0,Hamsini Sandhu,aachalsheth@example.net,916745836473.0,"16/48, Dyal, Morena 865201",Suryapet,377043.0,2023-12-24,New,14.0,1488.42
30285217.0,Isha Sahni,upalla@example.net,912925135279.0,"27, Rajan Street
Buxar-287946",Parbhani,275327.0,2023-09-23,Premium,11.0,334.01
14428954.0,Viraj Tank,otalwar@example.com,917348563344.0,"99, Arora Ganj
Jhansi-873180",Medininagar,607637.0,2024-10-22,Premium,10.0,1387.23
9987182.0,Tristan Hegde,devansh88@example.org,911484654463.0,"138, Dewan Circle
Kolkata-153958",Darbhanga,35650.0,2024-08-21,Regular,8.0,635.99
92636025.0,Balendra Sidhu,cborah@example.org,918849874792.0,"53/99, Morar Path
Guntakal-505821",Ambattur,292276.0,2024-09-24,Inactive,14.0,1563.87
19771128.0,Urvashi Bhandari,maxlad@example.net,917898424469.0,"85/427
Ramesh Road
Alwar-246479",Vijayawada,962095.0,2023-11-26,Regular,4.0,1807.2
13122744.0,Yashvi Dalal,zashilkaran@example.com,915291649728.0,"H.No. 95
Dasgupta Circle
Sultan Pur Majra 866995",Kalyan-Dombivli,491018.0,2024-02-02,Regular,5.0,1616.47
90696847.0,Balendra Choudhary,vyanjanasharma@example.com,915378909010.0,"156, Ramanathan Road
Alappuzha 776848",Bathinda,695228.0,2023-09-19,Regular,6.0,934.37
44050697.0,Hemang Ratti,joshuaganesan@example.org,914804846626.0,"33/729
Kala Street, North Dumdum 647189",Ujjain,97187.0,2023-12-28,New,16.0,1312.22
44723662.0,Veer Dixit,theodore63@example.com,911250040727.0,"01/67
Dara Circle
Orai 934810",Dhanbad,205626.0,2023-10-07,Regular,7.0,272.63
69908484.0,Kevin Sachar,harita88@example.org,914413833245.0,"28/698, Divan Ganj, Hindupur 852596",Udupi,819988.0,2024-08-08,New,8.0,382.07
82708090.0,Krishna Seshadri,raghav93@example.net,915447759512.0,"H.No. 426, Rai Path, Maheshtala 883085",Panvel,210002.0,2024-01-01,Premium,7.0,1295.96
83267752.0,Om Choudhury,gaurav60@example.net,910158143195.0,"131
Dixit Path
Nashik-762279",Raipur,51420.0,2023-09-25,New,13.0,802.85
19259955.0,Rehaan Borde,dasslila@example.org,914778763749.0,"H.No. 95
Dutta Ganj, South Dumdum-476520",Nagpur,410844.0,2023-04-03,Inactive,15.0,213.69
11616535.0,Vrinda Bassi,faraschandra@example.net,911828267316.0,"H.No. 94, Saxena Nagar
Katihar 418163",Tadepalligudem,285899.0,2024-08-18,Premium,6.0,1583.56
50557979.0,Kiaan Naidu,mdeol@example.org,914579644974.0,"H.No. 478
Rao Nagar, Noida 012414",Khammam,399392.0,2024-03-31,Premium,6.0,1557.45
53538932.0,Quincy Nanda,maya02@example.com,919603784118.0,"H.No. 57
Mander Ganj
Katni-110592",Thoothukudi,932768.0,2023-05-11,Premium,9.0,1763.76
63292875.0,Guneet Borah,dev66@example.org,919335183633.0,"094
Kala Zila, Tiruchirappalli-999978",Noida,980046.0,2024-09-30,Premium,18.0,1756.08
98858383.0,Janani Gill,vrinda77@example.org,918703511183.0,"717, Bahri Zila
Mau 600591",Dehri,875536.0,2023-12-31,Regular,3.0,700.22
86715467.0,Chanakya Bansal,azad10@example.net,910711273685.0,"19/83, Acharya Marg, Alwar 879724",Amaravati,455609.0,2024-03-18,Inactive,9.0,495.2
13197985.0,Gaurika Balasubramanian,divya22@example.org,915071048399.0,"H.No. 212
Amble Path
Tiruchirappalli-691683",Nanded,299635.0,2023-04-19,Premium,19.0,516.21
85561151.0,Zinal Dhawan,gulatiedhitha@example.org,917812668846.0,"65/275, Manne Road, Muzaffarpur-688635",Kanpur,515548.0,2024-08-13,Regular,12.0,227.18
94706375.0,Urishilla Kala,pdin@example.org,918234995797.0,"H.No. 71
Mand Zila, Rewa 438780",Amravati,691745.0,2023-04-05,Regular,6.0,1653.1
53974737.0,Kiaan Menon,narainojas@example.net,916042878994.0,"59/09, Shankar Chowk
Guwahati-481373",Panipat,637163.0,2023-10-30,New,15.0,672.4
83039559.0,Hemang Jain,khuranachanchal@example.net,913796588487.0,"64/54
Gill Chowk
Pali 227550",Jalgaon,925122.0,2023-07-01,Premium,5.0,247.73
98218863.0,Panini Dua,karurishilla@example.net,917259581563.0,"98/00
Jhaveri Nagar, Belgaum 313583",Pimpri-Chinchwad,603140.0,2023-06-05,Regular,10.0,716.11
54347213.0,Devansh Prasad,brijesh54@example.org,916450875266.0,"49/494, Sodhi, Morbi 621218",Lucknow,12673.0,2024-04-07,Premium,16.0,1388.04
30065862.0,Urishilla Hegde,ydeo@example.org,910400446367.0,"H.No. 330
Rana Path, Sagar 712033",Allahabad,911359.0,2024-09-02,Regular,13.0,749.95
42615134.0,Champak Patil,nmall@example.com,911526502275.0,"19, Sachdev, Bidar 765497",Muzaffarnagar,539257.0,2024-09-22,Inactive,15.0,1828.12
94033330.0,Prisha Tella,joshibalveer@example.org,916400082007.0,"38
Nazareth, Vadodara-354901",Visakhapatnam,609564.0,2024-09-25,Regular,10.0,1747.91
64795608.0,Ishita Mital,aishanikalita@example.com,917703216311.0,"35/424
Karpe Ganj, Faridabad-080640",Udupi,176996.0,2023-10-22,New,14.0,470.99
1662375.0,Tanmayi Yohannan,indrajitdhillon@example.com,914153204014.0,"72, Saxena Marg
Bellary-326727",Tiruchirappalli,783266.0,2023-11-18,New,7.0,1350.81
91130614.0,Rayaan Seth,chaman96@example.org,919679640338.0,"H.No. 542
Amble Ganj
Farrukhabad 572765",Jabalpur,364241.0,2023-06-22,Inactive,7.0,528.12
85020453.0,Hamsini Tripathi,shaurya77@example.com,917671807529.0,"96/221
Morar Circle, Ambattur 315265",Jaunpur,938416.0,2023-05-18,Premium,14.0,1343.69
80875034.0,Vasatika Palla,maanasrattan@example.com,910399688696.0,"89
Thaker Road, Agra-525317",Mahbubnagar,197561.0,2023-07-15,Inactive,4.0,1407.92
72605638.0,Zansi Nanda,teerth55@example.net,918421385201.0,"45/445, Jaggi Chowk
Karawal Nagar 883125",Korba,823516.0,2024-09-02,Inactive,12.0,983.84
47939657.0,Idika Sem,johalsiya@example.org,913258360745.0,"24/46, Kuruvilla Ganj, Gorakhpur-791998",Bhavnagar,6891.0,2024-07-01,Regular,9.0,1600.67
35156679.0,Chakradev Verma,vincent13@example.com,910123070760.0,"71/96, Amble Circle, Panvel-979863",Etawah,954583.0,2024-01-07,Premium,8.0,1412.4
47125914.0,Yashoda Chacko,ati59@example.com,913099194870.0,"069, Bath Zila
Aurangabad-968050",Kochi,723520.0,2023-03-29,Premium,16.0,1535.12
94713625.0,Samar Deol,davesathvik@example.com,915710064320.0,"H.No. 98
Roy Road
Jhansi 989608",Barasat,284684.0,2023-08-15,Premium,10.0,1791.16
43066953.0,Hredhaan Sengupta,upma64@example.net,910309692891.0,"H.No. 53
Dutta Zila
Raiganj-923965",Bikaner,349157.0,2024-10-15,Regular,4.0,323.92
32987624.0,Dalaja Arora,calebsengupta@example.com,912671590893.0,"46/767
Chacko Chowk
Arrah 424009",Jabalpur,399897.0,2023-04-05,Premium,15.0,902.61
11143197.0,Siya Mani,malloliver@example.net,917820827129.0,"50, Yadav Street, Jhansi-806525",Bulandshahr,514698.0,2023-03-29,Regular,13.0,778.44
77015367.0,Oni Bhagat,dominicbhandari@example.com,911974312832.0,"H.No. 36, Ray Path
Bellary 439994",Chittoor,58142.0,2024-07-17,Regular,8.0,288.08
63571453.0,Praneel Saran,jaggikala@example.com,914230230814.0,"325, Banik Path
New Delhi-923781",Kanpur,844591.0,2023-05-14,Premium,1.0,1367.12
95334407.0,Krish Sunder,eta37@example.net,919128281411.0,"H.No. 126
Thaman Ganj
Tinsukia 716227",Cuttack,347212.0,2023-03-29,Inactive,6.0,602.09
2400009.0,Jonathan Korpal,liam03@example.org,917087853375.0,"22/29, Chowdhury Path, Karimnagar 950098",Amaravati,690370.0,2024-02-26,Premium,7.0,1328.35
43519553.0,Lekha Swamy,bhavnamittal@example.com,915146840650.0,"53/90
Mukherjee Circle, Rajpur Sonarpur-576874",Mathura,998055.0,2024-02-07,Premium,18.0,898.85
91566278.0,Keya Chadha,gdeo@example.net,912704173257.0,"18, Sura
Ratlam 964051",Burhanpur,161156.0,2024-09-24,Premium,5.0,1953.37
93522848.0,Mohammed Sahni,takkrishna@example.net,913796801303.0,"490
Soman Ganj
Bhatpara 521317",Jodhpur,103710.0,2023-10-29,Inactive,20.0,1875.27
48776805.0,Prisha Sanghvi,laleta@example.net,915013111868.0,"52/809
Hegde Marg
Satara-825467",Alwar,612480.0,2023-06-01,Premium,1.0,351.38
6061349.0,Gautami Trivedi,iryasarin@example.org,918375797986.0,"H.No. 03
Dasgupta Marg
Ozhukarai 426511",Haldia,987109.0,2024-03-17,Regular,17.0,332.03
49617531.0,Vamakshi Pradhan,thomassanghvi@example.com,911748286727.0,"71/92, Bajwa Path
Morbi-309555",Firozabad,856856.0,2024-03-19,Inactive,12.0,1346.9
25915909.0,Gaurangi Singh,wallavasudha@example.com,919053658129.0,"H.No. 903, Nagi Circle
Raipur-607118",Bhimavaram,638420.0,2024-01-18,New,18.0,1155.71
2058037.0,Yutika Badal,biswastamanna@example.org,919780212360.0,"H.No. 88, Konda Chowk
Ahmednagar 017628",Rajkot,493628.0,2023-11-17,Inactive,11.0,1797.02
43307488.0,Jagrati Prabhu,choudharybalhaar@example.org,915596788472.0,"72/18, Munshi Zila, Jamalpur 838235",Bhatpara,793361.0,2023-08-06,Regular,1.0,1036.29
58513300.0,Hemal Mammen,farajwason@example.org,915425118250.0,"129, Seth, Mirzapur 807650",Jodhpur,245873.0,2023-09-25,Premium,1.0,664.85
41146001.0,Nirja Prasad,mahallaban@example.net,917080654919.0,"H.No. 97, Bhat Zila
Sonipat 701585",Belgaum,160105.0,2023-07-12,Regular,5.0,934.23
89910157.0,Dayamai Ray,jdate@example.com,912655185000.0,"775, Nayak Street, Patna-218169",Khandwa,166001.0,2023-03-19,New,5.0,1859.93
33608451.0,Lohit Dugar,vgera@example.net,912059024117.0,"666, Magar Street
Udupi 424461",Madurai,317235.0,2023-05-19,Inactive,5.0,774.65
58214883.0,Udant Grover,cnarayan@example.com,915768346291.0,"79/852
Nadkarni
Panchkula 391511",Darbhanga,871302.0,2024-05-05,Regular,11.0,229.17
2875442.0,Arunima Vyas,buchayushman@example.net,915969178797.0,"176, Krishnamurthy
Ramgarh 170370",Bettiah,68994.0,2023-07-19,Premium,19.0,1858.8
83660688.0,Gopal Dube,aditya26@example.com,917216179263.0,"52/64, Koshy Circle
Hapur 029532",Kottayam,317201.0,2024-07-13,Premium,1.0,1768.23
9650263.0,Samar Vasa,gpadmanabhan@example.com,910522525268.0,"01/76
Mani Road
Chittoor-256884",Gandhidham,40161.0,2023-04-24,New,5.0,843.98
36517334.0,Ria Dua,akshay40@example.com,919591362787.0,"16/46
Karan Nagar, Karaikudi 841373",Naihati,886615.0,2024-03-30,Premium,19.0,1603.14
1989720.0,Anusha Bahri,hemanginigour@example.org,917371380072.0,"H.No. 78, Memon Marg, Bettiah-165769",Saharanpur,232753.0,2023-11-10,Inactive,6.0,239.76
68486301.0,Bachittar Misra,kallaneel@example.net,913417767361.0,"53/56, Sandhu Road, Kharagpur-982343",Kanpur,146326.0,2023-04-26,Inactive,10.0,205.49
2134827.0,Vasudha Kalita,zaitra93@example.org,911088999128.0,"21/239
Bedi, Bettiah-618106",Ambarnath,863663.0,2023-10-22,New,10.0,1710.75
67896836.0,Om Murty,cmittal@example.net,911350116554.0,"H.No. 14
Batra Marg
Shahjahanpur 432714",Gulbarga,976912.0,2024-09-16,New,15.0,469.03
98152679.0,Geetika Arora,kurianlakshit@example.net,910844545975.0,"H.No. 84, Rama
Chapra-101291",Thiruvananthapuram,917590.0,2024-08-01,Regular,1.0,583.12
6812439.0,Vasana Mand,prakashvrinda@example.net,919206751723.0,"17/04
Balakrishnan Nagar, Raiganj 562478",Bhalswa Jahangir Pur,940482.0,2024-10-17,Premium,1.0,938.29
90038364.0,Upadhriti Chand,ybawa@example.com,915570774670.0,"H.No. 860, Jain Zila, Aizawl-045836",Ozhukarai,733321.0,2024-03-18,Regular,17.0,650.89
47215976.0,Jasmit Ganesh,urishillajain@example.org,912531547334.0,"H.No. 771, Sha Circle, Korba 949390",Jalna,91065.0,2024-09-25,Premium,9.0,842.83
74840437.0,Rachit Arya,sarmachatresh@example.net,910841111302.0,"730, Sama Road, Bhopal-485906",Korba,807661.0,2024-03-10,Inactive,1.0,330.17
10418604.0,Xavier Agrawal,lopaagrawal@example.org,919789289354.0,"10, Sangha Street, Bharatpur-212237",Gandhidham,850794.0,2024-04-11,New,15.0,501.27
65514005.0,Ekapad Kuruvilla,yatinsoni@example.com,915893633406.0,"H.No. 48, Dora Marg
Jamshedpur-323719",Dhanbad,615240.0,2023-07-21,Regular,16.0,266.6
1479065.0,Keya Grover,vbalakrishnan@example.org,912569948550.0,"179, Sekhon Ganj
Gurgaon-532079",Bokaro,717396.0,2024-02-09,New,17.0,1597.83
87641623.0,Isaac Rattan,iborde@example.org,916798665565.0,"H.No. 71
Pant Street, Haldia 203973",Bulandshahr,795752.0,2023-09-25,Regular,11.0,1243.23
34381941.0,Oeshi Thaman,bahriishanvi@example.net,913236868087.0,"42, Sawhney Marg, Bhubaneswar-711454",Malegaon,348234.0,2023-07-13,Inactive,10.0,1753.38
81822494.0,Dominic Verma,lucky44@example.org,910830410076.0,"540, Chandra Path, Dehradun-294311",Sri Ganganagar,342395.0,2024-07-14,New,9.0,1284.68
97191387.0,Chavvi Bhatia,vmall@example.org,919266633731.0,"43/75
Dalal Ganj, Moradabad-771813",Madurai,866334.0,2023-06-03,Premium,3.0,853.44
25795941.0,Urishilla Dhillon,ryanbath@example.com,912107939692.0,"04, Barman Street, Bhind 281577",Bhalswa Jahangir Pur,311683.0,2024-04-14,Regular,10.0,765.4
97825663.0,Upadhriti Sha,pahalsaini@example.com,910310548959.0,"241, Bakshi Marg, Tadipatri 896705",Udaipur,719362.0,2023-06-19,Regular,8.0,527.59
19966989.0,Varsha Dutt,hritik00@example.com,918348721744.0,"33/377, Hayer Marg
Khammam 556674",Secunderabad,441105.0,2024-03-06,Premium,2.0,1737.1
57967753.0,Lila Tailor,bchoudhury@example.com,912820121343.0,"96/52
Prasad Chowk, Sambalpur-169998",Davanagere,869884.0,2024-01-11,Premium,20.0,203.28
10694081.0,Faris Raval,neel30@example.net,912433385418.0,"H.No. 668, Rama Chowk
Tiruchirappalli-877111",Meerut,568324.0,2023-10-02,Regular,16.0,769.13
4356173.0,Jalsa Khatri,mahajanbakhshi@example.org,911963988928.0,"48, Patla Ganj, Avadi 838391",Rajkot,763603.0,2024-09-10,New,9.0,1838.56
87266309.0,Yachana Sethi,dashneel@example.com,912738098281.0,"63/721, Gala, Rourkela 611895",Agra,173328.0,2023-11-17,Regular,19.0,1097.48
